,Bounding Box,Latitude,Longitude,Turbidity,Hue Angle,Rhow 865
0,mxs_1,-3.0358505249023438,16.867246627807617,5.7645134925842285,28.66731834411621,0.01623458042740822
1,mxs_1,-3.0359411239624023,16.867246627807617,5.97000789642334,29.387855529785156,0.01723620295524597
2,mxs_1,-3.036031723022461,16.867156982421875,6.682348728179932,29.312915802001953,0.018237827345728874
3,mxs_1,-3.0361220836639404,16.867156982421875,6.776047229766846,29.178131103515625,0.01807325705885887
4,mxs_1,-3.036212682723999,16.867067337036133,6.978869438171387,28.789133071899414,0.018097572028636932
5,mxs_1,-3.0363030433654785,16.867067337036133,6.997323989868164,28.772153854370117,0.018003128468990326
6,mxs_1,-3.036393642425537,16.86697769165039,7.226497650146484,28.73980712890625,0.018237827345728874
7,mxs_1,-3.0364842414855957,16.86688804626465,7.534868240356445,28.75247573852539,0.018640320748090744
8,mxs_1,-3.0365748405456543,16.866798400878906,7.616090297698975,28.457714080810547,0.018640320748090744
9,mxs_1,-3.036665201187134,16.866798400878906,7.934670448303223,28.36790657043457,0.01843941956758499
10,mxs_1,-3.0367558002471924,16.866708755493164,7.993585109710693,28.29315948486328,0.018640320748090744
11,mxs_1,-3.036846160888672,16.866708755493164,8.49658489227295,28.168968200683594,0.018670309334993362
12,mxs_1,-3.0369367599487305,16.866619110107422,8.541132926940918,27.762706756591797,0.019007978960871696
13,mxs_1,-3.03702712059021,16.866619110107422,9.444189071655273,27.644479751586914,0.019023336470127106
14,mxs_1,-3.0371177196502686,16.86652946472168,9.48270320892334,27.619659423828125,0.019046476110816002
15,mxs_1,-3.037208318710327,16.86652946472168,10.85457706451416,27.59545135498047,0.019073978066444397
16,mxs_1,-3.0372986793518066,16.866439819335938,10.85457706451416,27.56348991394043,0.01912149414420128
17,mxs_1,-3.0373892784118652,16.866439819335938,11.655557632446289,27.556751251220703,0.019226452335715294
18,mxs_1,-3.037479877471924,16.866350173950195,11.029816627502441,27.483478546142578,0.019303400069475174
19,mxs_1,-3.0375702381134033,16.866350173950195,11.938577651977539,27.489835739135742,0.01980186626315117
20,mxs_1,-3.037660837173462,16.866260528564453,11.85238265991211,27.42205047607422,0.019533012062311172
21,mxs_1,-3.0377511978149414,16.866260528564453,12.186539649963379,27.483478546142578,0.0204058438539505
22,mxs_1,-3.037841796875,16.86617088317871,11.928025245666504,27.40967559814453,0.0200297050178051
23,mxs_1,-3.0379321575164795,16.86617088317871,12.626667022705078,27.40967559814453,0.020757483318448067
24,mxs_1,-3.038022756576538,16.86608123779297,12.373579025268555,27.494516372680664,0.020462296903133392
25,mxs_1,-3.0381131172180176,16.86608123779297,13.679193496704102,27.446393966674805,0.020521368831396103
26,mxs_1,-3.038203716278076,16.865991592407227,14.631290435791016,27.3380184173584,0.020462296903133392
27,mxs_1,-3.0382943153381348,16.865991592407227,16.146751403808594,27.269176483154297,0.020521368831396103
28,mxs_1,-3.0383846759796143,16.865901947021484,16.63739776611328,27.246715545654297,0.020580442622303963
29,mxs_1,-3.038475275039673,16.865901947021484,17.775794982910156,27.235347747802734,0.020702453330159187
30,mxs_1,-3.0385658740997314,16.865812301635742,17.87796974182129,27.207122802734375,0.021045703440904617
31,mxs_1,-3.038656234741211,16.865812301635742,18.854259490966797,27.20277976989746,0.02115488424897194
32,mxs_1,-3.0387468338012695,16.86572265625,19.108928680419922,27.21255874633789,0.021103277802467346
