,Bounding Box,Latitude,Longitude,Turbidity,Hue Angle,Rhow 865
213,mys_1,-3.352787,17.743183,238.1650390625,27.166355,0.07073588
214,mys_1,-3.352697,17.743092,240.47828674316406,27.167456,0.07108194
215,mys_1,-3.352607,17.743002,240.47621154785156,27.17106,0.07119742
216,mys_1,-3.3525164,17.743002,240.47621154785156,27.168318,0.07119742
217,mys_1,-3.3524265,17.742912,240.47413635253906,27.166136,0.0711978
218,mys_1,-3.3523364,17.74282,240.47471618652344,27.164013,0.071716785
219,mys_1,-3.3523366,17.742731,241.4736785888672,27.166569,0.072120704
220,mys_1,-3.3522465,17.742641,240.47471618652344,27.16295,0.07235121
221,mys_1,-3.3521564,17.742552,240.80734252929688,27.16385,0.07240945
222,mys_1,-3.3520663,17.74246,241.1353302001953,27.16385,0.07235158
223,mys_1,-3.351976,17.74246,241.1353302001953,27.16385,0.072293274
224,mys_1,-3.3518858,17.74237,241.13790893554688,27.167507,0.07252504
225,mys_1,-3.3517957,17.742281,241.8009490966797,27.185125,0.07298651
226,mys_1,-3.351796,17.742191,241.80349731445312,27.185125,0.07298651
227,mys_1,-3.3517058,17.7421,241.13644409179688,27.179516,0.07298651
228,mys_1,-3.3516157,17.74201,240.80178833007812,27.173344,0.07292859
229,mys_1,-3.3515255,17.74192,239.14569091796875,27.176037,0.07223571
230,mys_1,-3.3514354,17.741829,237.17335510253906,27.173344,0.071888946
231,mys_1,-3.3513453,17.74174,237.17135620117188,27.170609,0.07177349
232,mys_1,-3.3512552,17.74165,236.5131072998047,27.169815,0.071888946
233,mys_1,-3.351165,17.74156,236.1865234375,27.162294,0.071888946
234,mys_1,-3.351075,17.741468,235.85678100585938,27.165207,0.071369156
235,mys_1,-3.3509848,17.741379,234.55563354492188,27.165207,0.07113822
236,mys_1,-3.3508947,17.74129,234.5535888671875,27.168169,0.07061832
237,mys_1,-3.3508046,17.7412,233.57974243164062,27.172571,0.07015708
238,mys_1,-3.3507144,17.741108,232.6055145263672,27.172571,0.07004081
239,mys_1,-3.3506243,17.741018,231.318115234375,27.174536,0.07004081
240,mys_1,-3.3505342,17.740929,230.02847290039062,27.174536,0.06957874
241,mys_1,-3.350444,17.740837,228.1136474609375,27.174685,0.06905878
242,mys_1,-3.3503542,17.740747,228.11166381835938,27.172651,0.06853918
243,mys_1,-3.350264,17.740658,227.15757751464844,27.172651,0.068249896
244,mys_1,-3.350174,17.740568,227.79339599609375,27.178205,0.06813433
