,Bounding Box,Latitude,Longitude,Turbidity,Hue Angle,Rhow 865
0,ldq_1,-9.480176,20.357231,18.01117706298828,36.254241943359375,0.052578311413526535
1,ldq_1,-9.480176,20.357323,15.372916221618652,35.67216491699219,0.03398073464632034
2,ldq_1,-9.480177,20.357414,4.558358192443848,35.98783874511719,0.03398073464632034
3,ldq_1,-9.480177,20.357506,4.839568614959717,35.32050704956055,0.03398073464632034
4,ldq_1,-9.480177,20.357595,,,
5,ldq_1,-9.480177,20.357687,,,
6,ldq_1,-9.480177,20.357779,,,
7,ldq_1,-9.480177,20.35787,,,
8,ldq_1,-9.480178,20.35796,,,
9,ldq_1,-9.480178,20.358051,,,
10,ldq_1,-9.480178,20.358143,,,
11,ldq_1,-9.480178,20.358234,20.32292366027832,36.98522186279297,0.07242321968078613
12,ldq_1,-9.480178,20.358324,20.584510803222656,36.98664855957031,0.07242321968078613
13,ldq_1,-9.480178,20.358416,20.584510803222656,36.98664855957031,0.07242321968078613
14,ldq_1,-9.480179,20.358507,20.584510803222656,36.98664855957031,0.07242321968078613
15,ldq_1,-9.480179,20.358599,20.28581428527832,37.955650329589844,0.06918498873710632
16,ldq_1,-9.480179,20.35869,20.28581428527832,37.05432891845703,0.06594676524400711
17,ldq_1,-9.480088,20.35878,19.590181350708008,37.05432891845703,0.06594676524400711
18,ldq_1,-9.480088,20.358871,18.680526733398438,37.75237274169922,0.06594676524400711
19,ldq_1,-9.479999,20.358963,18.931657791137695,37.89186477661133,0.06594676524400711
20,ldq_1,-9.479908,20.359055,18.680526733398438,37.95536804199219,0.058941550552845
21,ldq_1,-9.479908,20.359146,18.75177764892578,37.77039337158203,0.06594676524400711
22,ldq_1,-9.479818,20.359236,18.75177764892578,37.54027557373047,0.06594676524400711
23,ldq_1,-9.479728,20.359327,17.862058639526367,37.4316291809082,0.05193633586168289
24,ldq_1,-9.479728,20.359419,16.542680740356445,37.77039337158203,0.05193633586168289
25,ldq_1,-9.479638,20.35951,16.542680740356445,37.95536804199219,0.05193633586168289
26,ldq_1,-9.4795475,20.359602,16.542680740356445,38.02593994140625,0.05193633586168289
27,ldq_1,-9.479457,20.359694,15.609088897705078,38.072547912597656,0.030111495405435562
28,ldq_1,-9.479367,20.359783,15.375067710876465,38.27336120605469,0.030111495405435562
29,ldq_1,-9.479367,20.359875,15.375067710876465,38.27336120605469,0.030111495405435562
30,ldq_1,-9.479277,20.359966,15.28512954711914,38.27336120605469,0.028042716905474663
31,ldq_1,-9.479186,20.360058,15.776161193847656,38.17683410644531,0.027849122881889343
32,ldq_1,-9.479096,20.36015,16.122356414794922,38.17683410644531,0.029724309220910072
33,ldq_1,-9.479006,20.36024,15.919546127319336,38.25520324707031,0.029724309220910072
34,ldq_1,-9.478915,20.36033,15.300664901733398,37.68817138671875,0.025324590504169464
35,ldq_1,-9.478826,20.360422,15.10348129272461,37.99150466918945,0.025324590504169464
36,ldq_1,-9.478735,20.360514,14.099841117858887,37.99150466918945,0.025324590504169464
37,ldq_1,-9.478644,20.360605,13.778863906860352,38.22914123535156,0.027524448931217194
38,ldq_1,-9.478555,20.360697,13.1604642868042,38.00365447998047,0.029724309220910072
39,ldq_1,-9.478464,20.360788,13.702007293701172,37.71430969238281,0.03171804919838905
40,ldq_1,-9.478374,20.36088,15.136537551879883,37.41699981689453,0.03349784389138222
41,ldq_1,-9.478284,20.36097,18.42850112915039,37.60111618041992,0.05865860357880592
42,ldq_1,-9.478193,20.361061,18.857999801635742,37.829280853271484,0.05865860357880592
43,ldq_1,-9.478103,20.361153,19.0382137298584,38.00365447998047,0.05865860357880592
44,ldq_1,-9.478013,20.361244,18.857999801635742,37.87154769897461,0.05865860357880592
45,ldq_1,-9.477922,20.361336,18.857999801635742,38.21965026855469,0.05865860357880592
46,ldq_1,-9.477832,20.361427,16.96798324584961,38.181976318359375,0.05865860357880592
47,ldq_1,-9.477742,20.361517,15.29263687133789,38.32490539550781,0.057236410677433014
48,ldq_1,-9.477652,20.361609,14.16888427734375,38.46977615356445,0.0558142215013504
49,ldq_1,-9.477561,20.361609,13.620889663696289,38.46977615356445,0.0558142215013504
50,ldq_1,-9.47747,20.36161,13.420528411865234,38.46977615356445,0.05459488183259964
51,ldq_1,-9.477381,20.3617,13.19667911529541,38.53770065307617,0.0558142215013504
52,ldq_1,-9.47729,20.361792,12.527704238891602,38.57198715209961,0.05459488183259964
53,ldq_1,-9.4772,20.361883,13.19667911529541,38.60627365112305,0.0558142215013504
54,ldq_1,-9.47711,20.361975,12.88224983215332,38.95425796508789,0.0594424270093441
55,ldq_1,-9.477019,20.362066,13.207666397094727,39.41424560546875,0.0558142215013504
56,ldq_1,-9.476929,20.362066,13.261575698852539,39.55543518066406,0.041231878101825714
57,ldq_1,-9.476838,20.362066,13.986021995544434,39.58462142944336,0.041231878101825714
58,ldq_1,-9.476748,20.362158,14.49884033203125,39.503089904785156,0.05215125530958176
59,ldq_1,-9.476658,20.36225,14.674015045166016,39.43677520751953,0.05215125530958176
60,ldq_1,-9.476567,20.36225,12.893238067626953,39.518310546875,0.04727226868271828
61,ldq_1,-9.476477,20.36225,13.598280906677246,39.42155456542969,0.057858675718307495
62,ldq_1,-9.476387,20.36225,12.752365112304688,39.19239044189453,0.057858675718307495
63,ldq_1,-9.476296,20.36225,11.21664810180664,39.115379333496094,0.057858675718307495
64,ldq_1,-9.476206,20.36225,9.260689735412598,39.19967269897461,0.05469641834497452
65,ldq_1,-9.476115,20.362158,9.260689735412598,38.913330078125,0.05469641834497452
66,ldq_1,-9.476115,20.362068,9.9678373336792,38.69287109375,0.05153416097164154
67,ldq_1,-9.476115,20.361977,11.173053741455078,38.61974334716797,0.035258032381534576
68,ldq_1,-9.476025,20.361885,10.889787673950195,38.61974334716797,0.0382632240653038
69,ldq_1,-9.475934,20.361795,11.578299522399902,38.51850128173828,0.0382632240653038
70,ldq_1,-9.475843,20.361704,12.623565673828125,37.92011260986328,0.0382632240653038
